Time,id,name,status_code,power_w,rated_v,real_v,current_a
00:00,f2_dev_1,2F 照明 1(EP),1,100.0,110,108.9,0.92
00:00,f2_dev_2,2F 照明 2(EP),1,100.0,110,108.9,0.92
00:00,f2_dev_3,2F 除濕機(L2),1,300.0,110,108.9,2.76
00:00,f2_dev_4,2F 衛浴 1(L2),1,300.0,110,108.8,2.76
00:00,f2_dev_5,2F 衛浴 2(L2),1,300.0,110,108.8,2.76
00:00,f2_dev_6,2F 冷氣 1(L2),1,300.0,220,217.7,1.38
00:00,f2_dev_7,2F 冷氣 2(L2),1,300.0,220,217.7,1.38
00:00,f2_dev_8,2F 照明 1(L2),1,300.0,110,108.6,2.76
00:00,f2_dev_9,2F 照明 2(L2),1,300.0,110,108.7,2.76
00:00,f2_dev_10,2F 插座 1(L2),1,300.0,110,108.8,2.76
00:00,f2_dev_11,2F 插座 2(L2),1,300.0,110,108.9,2.76
00:00,f2_dev_12,2F 插座 3(L2),1,300.0,110,108.8,2.76
00:00,f2_dev_13,2F 插座 4(L2),1,300.0,110,108.9,2.76
00:00,f2_dev_14,2F 插座 5(L2),1,300.0,110,108.8,2.76
00:00,f2_dev_15,2F 插座 6(L2),1,300.0,110,108.9,2.76
00:00,f2_dev_16,2F 插座 7(L2),1,300.0,110,108.8,2.76
00:15,f2_dev_1,2F 照明 1(EP),0,0.0,110,109.8,0.0
00:15,f2_dev_2,2F 照明 2(EP),0,0.0,110,109.8,0.0
00:15,f2_dev_3,2F 除濕機(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_4,2F 衛浴 1(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_5,2F 衛浴 2(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_6,2F 冷氣 1(L2),0,0.0,220,219.5,0.0
00:15,f2_dev_7,2F 冷氣 2(L2),0,0.0,220,219.5,0.0
00:15,f2_dev_8,2F 照明 1(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_9,2F 照明 2(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_10,2F 插座 1(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_11,2F 插座 2(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_12,2F 插座 3(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_13,2F 插座 4(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_14,2F 插座 5(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_15,2F 插座 6(L2),0,0.0,110,109.8,0.0
00:15,f2_dev_16,2F 插座 7(L2),0,0.0,110,109.8,0.0
00:30,f2_dev_1,2F 照明 1(EP),1,100.0,110,108.9,0.92
00:30,f2_dev_2,2F 照明 2(EP),1,100.0,110,108.9,0.92
00:30,f2_dev_3,2F 除濕機(L2),1,300.0,110,108.9,2.76
00:30,f2_dev_4,2F 衛浴 1(L2),1,300.0,110,108.8,2.76
00:30,f2_dev_5,2F 衛浴 2(L2),1,300.0,110,108.8,2.76
00:30,f2_dev_6,2F 冷氣 1(L2),1,300.0,220,217.7,1.38
00:30,f2_dev_7,2F 冷氣 2(L2),1,300.0,220,217.7,1.38
00:30,f2_dev_8,2F 照明 1(L2),1,300.0,110,108.6,2.76
00:30,f2_dev_9,2F 照明 2(L2),1,300.0,110,108.7,2.76
00:30,f2_dev_10,2F 插座 1(L2),1,300.0,110,108.8,2.76
00:30,f2_dev_11,2F 插座 2(L2),1,300.0,110,108.9,2.76
00:30,f2_dev_12,2F 插座 3(L2),1,300.0,110,108.8,2.76
00:30,f2_dev_13,2F 插座 4(L2),1,300.0,110,108.9,2.76
00:30,f2_dev_14,2F 插座 5(L2),1,300.0,110,108.8,2.76
00:30,f2_dev_15,2F 插座 6(L2),1,300.0,110,108.9,2.76
00:30,f2_dev_16,2F 插座 7(L2),1,300.0,110,108.8,2.76
00:45,f2_dev_1,2F 照明 1(EP),0,0.0,110,109.4,0.0
00:45,f2_dev_2,2F 照明 2(EP),0,0.0,110,109.4,0.0
00:45,f2_dev_3,2F 除濕機(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_4,2F 衛浴 1(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_5,2F 衛浴 2(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_6,2F 冷氣 1(L2),0,0.0,220,219.1,0.0
00:45,f2_dev_7,2F 冷氣 2(L2),0,0.0,220,219.1,0.0
00:45,f2_dev_8,2F 照明 1(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_9,2F 照明 2(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_10,2F 插座 1(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_11,2F 插座 2(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_12,2F 插座 3(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_13,2F 插座 4(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_14,2F 插座 5(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_15,2F 插座 6(L2),0,0.0,110,109.5,0.0
00:45,f2_dev_16,2F 插座 7(L2),0,0.0,110,109.5,0.0
01:00,f2_dev_1,2F 照明 1(EP),1,100.0,110,108.9,0.92
01:00,f2_dev_2,2F 照明 2(EP),1,100.0,110,108.9,0.92
01:00,f2_dev_3,2F 除濕機(L2),1,300.0,110,108.9,2.76
01:00,f2_dev_4,2F 衛浴 1(L2),1,300.0,110,108.8,2.76
01:00,f2_dev_5,2F 衛浴 2(L2),1,300.0,110,108.8,2.76
01:00,f2_dev_6,2F 冷氣 1(L2),1,300.0,220,217.7,1.38
01:00,f2_dev_7,2F 冷氣 2(L2),1,300.0,220,217.7,1.38
01:00,f2_dev_8,2F 照明 1(L2),1,300.0,110,108.6,2.76
01:00,f2_dev_9,2F 照明 2(L2),1,300.0,110,108.7,2.76
01:00,f2_dev_10,2F 插座 1(L2),1,300.0,110,108.8,2.76
01:00,f2_dev_11,2F 插座 2(L2),1,300.0,110,108.9,2.76
01:00,f2_dev_12,2F 插座 3(L2),1,300.0,110,108.8,2.76
01:00,f2_dev_13,2F 插座 4(L2),1,300.0,110,108.9,2.76
01:00,f2_dev_14,2F 插座 5(L2),1,300.0,110,108.8,2.76
01:00,f2_dev_15,2F 插座 6(L2),1,300.0,110,108.9,2.76
01:00,f2_dev_16,2F 插座 7(L2),1,300.0,110,108.8,2.76
01:15,f2_dev_1,2F 照明 1(EP),0,0.0,110,109.8,0.0
01:15,f2_dev_2,2F 照明 2(EP),0,0.0,110,109.8,0.0
01:15,f2_dev_3,2F 除濕機(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_4,2F 衛浴 1(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_5,2F 衛浴 2(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_6,2F 冷氣 1(L2),0,0.0,220,219.5,0.0
01:15,f2_dev_7,2F 冷氣 2(L2),0,0.0,220,219.5,0.0
01:15,f2_dev_8,2F 照明 1(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_9,2F 照明 2(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_10,2F 插座 1(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_11,2F 插座 2(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_12,2F 插座 3(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_13,2F 插座 4(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_14,2F 插座 5(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_15,2F 插座 6(L2),0,0.0,110,109.8,0.0
01:15,f2_dev_16,2F 插座 7(L2),0,0.0,110,109.8,0.0
01:30,f2_dev_1,2F 照明 1(EP),1,100.0,110,108.9,0.92
01:30,f2_dev_2,2F 照明 2(EP),1,100.0,110,108.9,0.92
01:30,f2_dev_3,2F 除濕機(L2),1,300.0,110,108.9,2.76
01:30,f2_dev_4,2F 衛浴 1(L2),1,300.0,110,108.8,2.76
01:30,f2_dev_5,2F 衛浴 2(L2),1,300.0,110,108.8,2.76
01:30,f2_dev_6,2F 冷氣 1(L2),1,300.0,220,217.7,1.38
01:30,f2_dev_7,2F 冷氣 2(L2),1,300.0,220,217.7,1.38
01:30,f2_dev_8,2F 照明 1(L2),1,300.0,110,108.6,2.76
01:30,f2_dev_9,2F 照明 2(L2),1,300.0,110,108.7,2.76
01:30,f2_dev_10,2F 插座 1(L2),1,300.0,110,108.8,2.76
01:30,f2_dev_11,2F 插座 2(L2),1,300.0,110,108.9,2.76
01:30,f2_dev_12,2F 插座 3(L2),1,300.0,110,108.8,2.76
01:30,f2_dev_13,2F 插座 4(L2),1,300.0,110,108.9,2.76
01:30,f2_dev_14,2F 插座 5(L2),1,300.0,110,108.8,2.76
01:30,f2_dev_15,2F 插座 6(L2),1,300.0,110,108.9,2.76
01:30,f2_dev_16,2F 插座 7(L2),1,300.0,110,108.8,2.76
01:45,f2_dev_1,2F 照明 1(EP),0,0.0,110,109.4,0.0
01:45,f2_dev_2,2F 照明 2(EP),0,0.0,110,109.4,0.0
01:45,f2_dev_3,2F 除濕機(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_4,2F 衛浴 1(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_5,2F 衛浴 2(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_6,2F 冷氣 1(L2),0,0.0,220,219.1,0.0
01:45,f2_dev_7,2F 冷氣 2(L2),0,0.0,220,219.1,0.0
01:45,f2_dev_8,2F 照明 1(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_9,2F 照明 2(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_10,2F 插座 1(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_11,2F 插座 2(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_12,2F 插座 3(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_13,2F 插座 4(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_14,2F 插座 5(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_15,2F 插座 6(L2),0,0.0,110,109.5,0.0
01:45,f2_dev_16,2F 插座 7(L2),0,0.0,110,109.5,0.0
02:00,f2_dev_1,2F 照明 1(EP),1,100.0,110,108.9,0.92
02:00,f2_dev_2,2F 照明 2(EP),1,100.0,110,108.9,0.92
02:00,f2_dev_3,2F 除濕機(L2),1,300.0,110,108.9,2.76
02:00,f2_dev_4,2F 衛浴 1(L2),1,300.0,110,108.8,2.76
02:00,f2_dev_5,2F 衛浴 2(L2),1,300.0,110,108.8,2.76
02:00,f2_dev_6,2F 冷氣 1(L2),1,300.0,220,217.7,1.38
02:00,f2_dev_7,2F 冷氣 2(L2),1,300.0,220,217.7,1.38
02:00,f2_dev_8,2F 照明 1(L2),1,300.0,110,108.6,2.76
02:00,f2_dev_9,2F 照明 2(L2),1,300.0,110,108.7,2.76
02:00,f2_dev_10,2F 插座 1(L2),1,300.0,110,108.8,2.76
02:00,f2_dev_11,2F 插座 2(L2),1,300.0,110,108.9,2.76
02:00,f2_dev_12,2F 插座 3(L2),1,300.0,110,108.8,2.76
02:00,f2_dev_13,2F 插座 4(L2),1,300.0,110,108.9,2.76
02:00,f2_dev_14,2F 插座 5(L2),1,300.0,110,108.8,2.76
02:00,f2_dev_15,2F 插座 6(L2),1,300.0,110,108.9,2.76
02:00,f2_dev_16,2F 插座 7(L2),1,300.0,110,108.8,2.76
02:15,f2_dev_1,2F 照明 1(EP),0,0.0,110,109.8,0.0
02:15,f2_dev_2,2F 照明 2(EP),0,0.0,110,109.8,0.0
02:15,f2_dev_3,2F 除濕機(L2),0,0.0,110,109.8,0.0
